00    0.1500000000000000D+01
01    0.1173913043478261D+01
02    0.1032307127497771D+01
03    0.1001455953778995D+01
04    0.1000003168936890D+01
05    0.1000000000015063D+01
06    0.1000000000000000D+01
07    0.1000000000000000D+01
