00   -0.4650000000000000D+00
01    0.5723738703479688D+00
02   -0.2184938961167950D+02
03   -0.1457643748509292D+02
04   -0.9732894249042051D+01
05   -0.6511508871499800D+01
06   -0.4375403948735547D+01
07   -0.2968624922433051D+01
08   -0.2056882934991356D+01
09   -0.1488533757795775D+01
10   -0.1168081179770912D+01
11   -0.1030469940472303D+01
12   -0.1001300248485972D+01
13   -0.1000002528298786D+01
14   -0.1000000000009588D+01
15   -0.1000000000000000D+01
16   -0.1000000000000000D+01
