01        5.0000000000000000
02        2.5000000000000000
03        1.2500000000000000
04        0.6250000000000000
05        0.9375000000000000
06        1.0937500000000000
07        1.0156250000000000
08        0.9765625000000000
09        0.9960937500000000
10        1.0058593750000000
11        1.0009765625000000
12        0.9985351562500000
13        0.9997558593750000
14        1.0003662109375000
15        1.0000610351562500
16        0.9999084472656250
17        0.9999847412109375
18        1.0000228881835938
19        1.0000038146972656
20        0.9999942779541016
21        0.9999990463256836
22        1.0000014305114746
23        1.0000002384185791
24        0.9999996423721313
25        0.9999999403953552
26        1.0000000894069672
27        1.0000000149011612
28        0.9999999776482582
29        0.9999999962747097
30        1.0000000055879354
31        1.0000000009313226
32        0.9999999986030161
33        0.9999999997671694
34        1.0000000003492460
35        1.0000000000582077
36        0.9999999999126885
37        0.9999999999854481
38        1.0000000000218279
39        1.0000000000036380
40        0.9999999999945430
41        0.9999999999990905
42        1.0000000000013642
43        1.0000000000002274
44        0.9999999999996589
45        0.9999999999999432
46        1.0000000000000853
47        1.0000000000000142
48        0.9999999999999787
49        0.9999999999999964
50        1.0000000000000053
51        1.0000000000000009
52        0.9999999999999987
53        0.9999999999999998
54        1.0000000000000004
